sced_timestamp_utc,resource_name,telemetered_net_output,base_point,hsl,lsl,soc,min_soc,max_soc,telemetered_resource_status
2026-03-22T05:00:20Z,BATCAVE_ESR1,0.033,0.0796283110976219,100.0,-100.0,48.471,0.0,102.1911,ON
2026-03-22T05:05:18Z,BATCAVE_ESR1,0.109,0.0808079689741135,100.0,-100.0,48.3496,0.0,102.1909,ON
2026-03-22T05:10:19Z,BATCAVE_ESR1,-0.041,0.0804116129875183,100.0,-100.0,48.2442,0.0,102.1866,ON
2026-03-22T05:15:18Z,BATCAVE_ESR1,-0.022,0.0798263549804688,100.0,-100.0,48.1442,0.0,102.1893,ON
2026-03-22T05:20:17Z,BATCAVE_ESR1,0.084,0.0797410011291504,100.0,-100.0,48.0315,0.0,102.1856,ON
2026-03-22T05:25:18Z,BATCAVE_ESR1,0.06,0.080352783203125,100.0,-100.0,47.9188,0.0,102.1936,ON
2026-03-22T05:30:18Z,BATCAVE_ESR1,0.112,0.0797764807939529,100.0,-100.0,47.7927,0.0,102.1848,ON
2026-03-22T05:35:18Z,BATCAVE_ESR1,0.126,0.030029296875,100.0,-100.0,47.6774,0.0,102.1875,ON
2026-03-22T05:40:19Z,BATCAVE_ESR1,0.016,0.026458740234375,100.0,-100.0,47.5619,0.0,102.1918,ON
2026-03-22T05:45:18Z,BATCAVE_ESR1,0.002,0.0234756469726563,100.0,-100.0,47.4484,0.0,102.1901,ON
2026-03-22T05:50:18Z,BATCAVE_ESR1,0.067,0.0243979841470718,100.0,-100.0,47.3439,0.0,102.1893,ON
2026-03-22T05:55:18Z,BATCAVE_ESR1,0.082,0.0249672681093216,100.0,-100.0,47.2385,0.0,102.1893,ON
2026-03-22T06:00:20Z,BATCAVE_ESR1,0.14,0.02374267578125,100.0,-100.0,47.1144,0.0,102.191,ON
2026-03-22T06:05:20Z,BATCAVE_ESR1,0.074,0.0255203247070313,100.0,-100.0,46.9919,0.0,102.1893,ON
2026-03-22T06:10:19Z,BATCAVE_ESR1,3.171,0.0264968872070313,100.0,-100.0,46.5728,0.0,102.1893,ON
2026-03-22T06:15:19Z,BATCAVE_ESR1,-0.321,0.026214599609375,100.0,-100.0,46.2879,0.0,102.1884,ON
2026-03-22T06:20:17Z,BATCAVE_ESR1,-0.097,0.0486784353852272,100.0,-100.0,46.2123,0.0,102.1893,ON
2026-03-22T06:25:17Z,BATCAVE_ESR1,0.532,0.0510470382869244,100.0,-100.0,45.9765,0.0,102.1909,ON
2026-03-22T06:30:18Z,BATCAVE_ESR1,-0.057,4.68185424804688,100.0,-100.0,45.8436,0.0,102.1893,ON
2026-03-22T06:35:18Z,BATCAVE_ESR1,4.55,4.61030578613281,100.0,-100.0,45.544,0.0,102.186,ON
2026-03-22T06:40:18Z,BATCAVE_ESR1,4.405,4.63908815383911,100.0,-100.0,44.9951,0.0,102.1893,ON
