sced_timestamp_utc,resource_name,telemetered_net_output,base_point,hsl,lsl,soc,min_soc,max_soc,telemetered_resource_status
2026-04-19T05:00:23Z,BATCAVE_ESR1,-0.55,-0.00307929515838623,100.0,-66.5,2.0746,0.0,59.2672,ON
2026-04-19T05:05:20Z,BATCAVE_ESR1,0.108,-0.101089105010033,100.0,-66.5,2.004,0.0,59.259,ON
2026-04-19T05:10:19Z,BATCAVE_ESR1,0.295,-0.502677917480469,100.0,-66.5,1.9009,0.0,59.2636,ON
2026-04-19T05:15:18Z,BATCAVE_ESR1,-0.236,-0.0999984741210938,100.0,-66.5,1.8127,0.0,59.269,ON
2026-04-19T05:20:21Z,BATCAVE_ESR1,0.11,-0.305519104003906,100.0,-66.5,1.7182,0.0,59.2609,ON
2026-04-19T05:25:18Z,BATCAVE_ESR1,0.002,-0.707004547119141,100.0,-66.5,1.6147,0.0,59.272,ON
2026-04-19T05:30:19Z,BATCAVE_ESR1,-0.282,-0.0999984741210938,100.0,-66.5,1.5247,0.0,59.2654,ON
2026-04-19T05:35:20Z,BATCAVE_ESR1,0.125,-0.306533813476563,100.0,-66.5,1.441,0.0,59.2654,ON
2026-04-19T05:40:23Z,BATCAVE_ESR1,-0.004,-0.706648051738739,100.0,-66.5,1.3393,0.0,59.2654,ON
2026-04-19T05:45:22Z,BATCAVE_ESR1,-0.429,-0.0999984741210938,100.0,-66.5,1.2619,0.0,59.2609,ON
2026-04-19T05:50:21Z,BATCAVE_ESR1,0.287,-0.207723453640938,100.0,-66.5,1.1548,0.0,59.2654,ON
2026-04-19T05:55:20Z,BATCAVE_ESR1,0.021,-0.707725524902344,100.0,-66.5,1.0405,0.0,59.2627,ON
2026-04-19T06:00:29Z,BATCAVE_ESR1,-0.472,-0.00914567708969116,100.0,-66.5,0.9604,0.0,59.2681,ON
2026-04-19T06:05:22Z,BATCAVE_ESR1,0.188,-55.0034408569336,100.0,-66.5,0.8893,0.0,59.2681,ON
2026-04-19T06:10:19Z,BATCAVE_ESR1,-55.891,-56.2035865783691,100.0,-70.0,3.07,0.0,62.385,ON
2026-04-19T06:15:19Z,BATCAVE_ESR1,-54.16,-56.2038497924805,100.0,-87.5,7.482,0.0,77.9637,ON
2026-04-19T06:20:19Z,BATCAVE_ESR1,-54.809,0.0148391723632813,100.0,-94.5,11.976,0.0,84.214,ON
2026-04-19T06:25:18Z,BATCAVE_ESR1,-0.401,0.0217056274414063,100.0,-94.5,14.435,0.0,84.2132,ON
2026-04-19T06:30:20Z,BATCAVE_ESR1,-12.936,-63.4015312194824,100.0,-94.5,14.4152,0.0,84.2141,ON
2026-04-19T06:35:19Z,BATCAVE_ESR1,-69.88,-63.1014060974121,100.0,-94.5,16.706,0.0,84.217,ON
2026-04-19T06:40:20Z,BATCAVE_ESR1,-70.185,-58.9009170532227,100.0,-94.5,21.744,0.0,84.216,ON
2026-04-19T06:45:19Z,BATCAVE_ESR1,-50.974,0.00563809275627136,100.0,-100.0,28.856,0.0,102.929,ON
2026-04-19T06:50:19Z,BATCAVE_ESR1,-0.011,0.00445556640625,100.0,-100.0,31.372,0.0,102.93,ON
2026-04-19T06:55:18Z,BATCAVE_ESR1,-1.121,-47.2006530761719,100.0,-100.0,31.3125,0.0,102.9381,ON
2026-04-19T07:00:23Z,BATCAVE_ESR1,-44.535,-0.100000001490116,100.0,-100.0,33.069,0.0,102.935,ON
2026-04-19T07:05:19Z,BATCAVE_ESR1,-0.172,-0.100000001490116,100.0,-100.0,35.2671,0.0,102.9318,ON
2026-04-19T07:10:19Z,BATCAVE_ESR1,-0.096,-0.100000001490116,100.0,-100.0,35.1006,0.0,102.939,ON
2026-04-19T07:14:16Z,BATCAVE_ESR1,2.128,0.0102357566356659,100.0,-100.0,34.979,0.0,102.932,ON
2026-04-19T07:15:19Z,BATCAVE_ESR1,18.041,0.0683405995368958,100.0,-100.0,34.8486,0.0,102.9309,ON
2026-04-19T07:20:19Z,BATCAVE_ESR1,0.061,0.0555951595306396,100.0,-100.0,33.6066,0.0,102.9381,ON
2026-04-19T07:25:21Z,BATCAVE_ESR1,-0.027,0.0535379350185394,100.0,-100.0,33.4788,0.0,102.9309,ON
2026-04-19T07:30:20Z,BATCAVE_ESR1,6.967,0.0590485483407974,100.0,-100.0,33.025,0.0,102.937,ON
2026-04-19T07:35:18Z,BATCAVE_ESR1,1.254,0.052837073802948,100.0,-100.0,32.369,0.0,102.934,ON
2026-04-19T07:40:20Z,BATCAVE_ESR1,0.224,0.051781177520752,100.0,-100.0,32.2404,0.0,102.9345,ON
2026-04-19T07:45:18Z,BATCAVE_ESR1,0.224,0.052276611328125,100.0,-100.0,32.1252,0.0,102.939,ON
2026-04-19T07:50:23Z,BATCAVE_ESR1,0.164,0.0515214800834656,100.0,-100.0,31.0046,0.0,99.8156,ON
2026-04-19T07:55:20Z,BATCAVE_ESR1,0.251,0.0573577880859375,100.0,-100.0,30.8966,0.0,99.8174,ON
2026-04-19T08:00:21Z,BATCAVE_ESR1,0.225,-80.4011154174805,100.0,-100.0,30.7715,0.0,99.8111,ON
2026-04-19T08:05:21Z,BATCAVE_ESR1,-72.77,-80.0010986328125,100.0,-100.0,33.525,0.0,99.817,ON
2026-04-19T08:10:20Z,BATCAVE_ESR1,-75.999,-69.7025451660156,100.0,-100.0,40.154,0.0,99.816,ON
2026-04-19T08:15:18Z,BATCAVE_ESR1,-64.163,0.059967041015625,100.0,-100.0,46.2632,0.0,99.8165,ON
2026-04-19T08:20:17Z,BATCAVE_ESR1,0.131,0.055501252412796,100.0,-100.0,49.2998,0.0,99.8147,ON
2026-04-19T08:25:16Z,BATCAVE_ESR1,-0.014,0.0517987310886383,100.0,-100.0,49.1702,0.0,99.8156,ON
2026-04-19T08:30:18Z,BATCAVE_ESR1,0.036,0.0543327331542969,100.0,-100.0,49.0406,0.0,99.812,ON
2026-04-19T08:35:18Z,BATCAVE_ESR1,-0.05,0.0616455078125,100.0,-100.0,48.9083,0.0,99.8147,ON
