sced_timestamp_utc,resource_name,telemetered_net_output,base_point,hsl,lsl,soc,min_soc,max_soc,telemetered_resource_status
2026-03-24T05:00:21Z,BATCAVE_ESR1,0.076,0.0866765975952148,100.0,-100.0,36.114,0.0,102.188,ON
2026-03-24T05:05:20Z,BATCAVE_ESR1,0.003,0.0969390869140625,100.0,-100.0,36.0085,0.0,102.1882,ON
2026-03-24T05:10:19Z,BATCAVE_ESR1,-0.031,0.691356301307678,100.0,-100.0,35.9022,0.0,102.1929,ON
2026-03-24T05:15:19Z,BATCAVE_ESR1,0.499,2.30221557617188,100.0,-100.0,35.7854,0.0,102.1946,ON
2026-03-24T05:20:18Z,BATCAVE_ESR1,5.357,2.30229949951172,100.0,-100.0,35.2018,0.0,102.1821,ON
2026-03-24T05:25:18Z,BATCAVE_ESR1,2.118,2.00221729278564,100.0,-100.0,34.839,0.0,102.191,ON
2026-03-24T05:30:18Z,BATCAVE_ESR1,3.919,1.90015912055969,100.0,-100.0,34.4676,0.0,102.1928,ON
2026-03-24T05:35:18Z,BATCAVE_ESR1,1.699,1.700075507164,100.0,-100.0,34.0909,0.0,102.1919,ON
2026-03-24T05:40:18Z,BATCAVE_ESR1,1.568,1.39722442626953,100.0,-100.0,33.8007,0.0,102.1856,ON
2026-03-24T05:45:19Z,BATCAVE_ESR1,1.289,0.0956568121910095,100.0,-100.0,33.5574,0.0,102.1911,ON
2026-03-24T05:50:18Z,BATCAVE_ESR1,0.067,0.0920255780220032,100.0,-100.0,33.38,0.0,102.19,ON
2026-03-24T05:55:18Z,BATCAVE_ESR1,0.033,0.0871842801570892,100.0,-100.0,33.268,0.0,102.1928,ON
2026-03-24T06:00:21Z,BATCAVE_ESR1,-0.053,0.0896785259246826,100.0,-100.0,33.178,0.0,102.192,ON
2026-03-24T06:05:19Z,BATCAVE_ESR1,-0.127,0.0878933966159821,100.0,-100.0,33.0877,0.0,102.191,ON
2026-03-24T06:10:21Z,BATCAVE_ESR1,0.087,0.0860972106456757,100.0,-100.0,32.836,0.0,102.188,ON
2026-03-24T06:15:19Z,BATCAVE_ESR1,-0.033,0.081117570400238,100.0,-100.0,32.5973,0.0,102.1865,ON
2026-03-24T06:20:17Z,BATCAVE_ESR1,-0.031,0.073211669921875,100.0,-100.0,32.4951,0.0,102.1874,ON
2026-03-24T06:25:18Z,BATCAVE_ESR1,1.368,0.0771942138671875,100.0,-100.0,32.363,0.0,102.188,ON
2026-03-24T06:30:19Z,BATCAVE_ESR1,-0.023,0.237144470214844,100.0,-100.0,32.1508,0.0,102.1865,ON
2026-03-24T06:35:17Z,BATCAVE_ESR1,8.16,0.23626708984375,100.0,-100.0,31.839,0.0,102.192,ON
2026-03-24T06:40:17Z,BATCAVE_ESR1,4.461,0.131036370992661,100.0,-100.0,30.628,0.0,102.195,ON
2026-03-24T06:45:18Z,BATCAVE_ESR1,0.058,0.0,100.0,-100.0,30.402,0.0,102.185,ON
2026-03-24T06:50:18Z,BATCAVE_ESR1,1.346,0.0,100.0,-100.0,30.2359,0.0,102.1937,ON
2026-03-24T06:55:18Z,BATCAVE_ESR1,-0.005,-95.4067001342773,100.0,-100.0,30.0981,0.0,102.1839,ON
2026-03-24T07:00:24Z,BATCAVE_ESR1,-92.676,-94.706413269043,100.0,-100.0,33.973,0.0,102.185,ON
2026-03-24T07:05:20Z,BATCAVE_ESR1,-91.044,-80.0071029663086,100.0,-100.0,42.266,0.0,102.185,ON
2026-03-24T07:10:19Z,BATCAVE_ESR1,-76.945,-64.4084625244141,100.0,-100.0,49.9482,0.0,102.189,ON
2026-03-24T07:15:19Z,BATCAVE_ESR1,-59.781,-50.106086730957,100.0,-100.0,56.281,0.0,102.192,ON
2026-03-24T07:20:17Z,BATCAVE_ESR1,-48.477,-38.2074127197266,100.0,-100.0,61.2594,0.0,102.1892,ON
2026-03-24T07:25:18Z,BATCAVE_ESR1,-42.725,-29.507604598999,100.0,-100.0,65.445,0.0,102.19,ON
2026-03-24T07:30:17Z,BATCAVE_ESR1,-26.815,-27.1080551147461,100.0,-100.0,68.6885,0.0,102.1857,ON
2026-03-24T07:35:17Z,BATCAVE_ESR1,-26.731,-24.4060153961182,100.0,-100.0,71.158,0.0,102.186,ON
2026-03-24T07:40:17Z,BATCAVE_ESR1,-23.817,-19.7084293365479,100.0,-100.0,73.342,0.0,102.189,ON
2026-03-24T07:45:17Z,BATCAVE_ESR1,-15.127,-15.7038421630859,100.0,-100.0,75.1281,0.0,102.1928,ON
2026-03-24T07:50:18Z,BATCAVE_ESR1,-14.49,-12.3069314956665,100.0,-100.0,76.4041,0.0,102.1911,ON
2026-03-24T07:55:17Z,BATCAVE_ESR1,-11.932,-1.80132925510406,100.0,-100.0,77.577,0.0,102.191,ON
2026-03-24T08:00:21Z,BATCAVE_ESR1,-1.837,0.0505618304014206,100.0,-100.0,78.0975,0.0,102.1927,ON
2026-03-24T08:05:17Z,BATCAVE_ESR1,15.38,0.065134234726429,100.0,-100.0,77.381,0.0,102.193,ON
2026-03-24T08:10:17Z,BATCAVE_ESR1,5.797,0.0635185837745667,100.0,-100.0,76.0007,0.0,102.1911,ON
2026-03-24T08:15:19Z,BATCAVE_ESR1,-0.061,0.0666511654853821,100.0,-100.0,75.4594,0.0,102.1892,ON
2026-03-24T08:20:15Z,BATCAVE_ESR1,-0.084,0.0584006309509277,100.0,-100.0,75.3156,0.0,102.1938,ON
2026-03-24T08:25:16Z,BATCAVE_ESR1,-0.861,0.0497266054153442,100.0,-100.0,75.2044,0.0,102.1884,ON
2026-03-24T08:30:17Z,BATCAVE_ESR1,-0.121,0.0432891845703125,100.0,-100.0,75.6264,0.0,102.1883,ON
