sced_timestamp_utc,resource_name,telemetered_net_output,base_point,hsl,lsl,soc,min_soc,max_soc,telemetered_resource_status
2026-04-23T05:00:25Z,BATCAVE_ESR1,-31.089,-43.3181762695313,100.0,-100.0,13.856,0.0,99.815,ON
2026-04-23T05:05:24Z,BATCAVE_ESR1,-42.944,-45.4000015258789,100.0,-100.0,16.942,0.0,99.82,ON
2026-04-23T05:10:19Z,BATCAVE_ESR1,-43.824,-43.0,100.0,-100.0,20.687,0.0,99.811,ON
2026-04-23T05:15:18Z,BATCAVE_ESR1,-42.565,-40.9000015258789,100.0,-100.0,24.442,0.0,99.816,ON
2026-04-23T05:20:20Z,BATCAVE_ESR1,-39.842,-38.2999992370605,100.0,-100.0,28.01,0.0,99.815,ON
2026-04-23T05:25:18Z,BATCAVE_ESR1,-33.769,-23.5689373016357,100.0,-100.0,31.0811,0.0,99.8201,ON
2026-04-23T05:30:19Z,BATCAVE_ESR1,-22.296,-27.7280769348145,100.0,-100.0,33.5291,0.0,99.8192,ON
2026-04-23T05:35:17Z,BATCAVE_ESR1,-26.89,-32.4521789550781,100.0,-100.0,35.668,0.0,99.815,ON
2026-04-23T05:40:22Z,BATCAVE_ESR1,-32.031,-31.5,100.0,-100.0,38.11,0.0,99.812,ON
2026-04-23T05:45:20Z,BATCAVE_ESR1,-30.201,-29.9000015258789,100.0,-100.0,40.863,0.0,99.815,ON
2026-04-23T05:50:20Z,BATCAVE_ESR1,-29.802,-28.0,100.0,-100.0,43.534,0.0,99.816,ON
2026-04-23T05:55:20Z,BATCAVE_ESR1,-27.828,-25.2999992370605,100.0,-100.0,46.063,0.0,99.812,ON
2026-04-23T06:00:22Z,BATCAVE_ESR1,-25.186,-16.1478519439697,100.0,-100.0,48.392,0.0,99.813,ON
2026-04-23T06:05:20Z,BATCAVE_ESR1,-16.26,-17.4588623046875,100.0,-100.0,50.204,0.0,99.815,ON
2026-04-23T06:10:20Z,BATCAVE_ESR1,-11.252,-15.9569072723389,100.0,-100.0,51.177,0.0,99.815,ON
2026-04-23T06:15:17Z,BATCAVE_ESR1,-8.883,-14.1493158340454,100.0,-100.0,51.7847,0.0,99.812,ON
2026-04-23T06:20:22Z,BATCAVE_ESR1,-9.048,-13.4818887710571,100.0,-100.0,52.57,0.0,99.813,ON
