sced_timestamp_utc,resource_name,telemetered_net_output,base_point,hsl,lsl,soc,min_soc,max_soc,telemetered_resource_status
2026-03-21T05:00:20Z,BATCAVE_ESR1,-0.338,2.93545770645142,100.0,-100.0,37.971,0.0,102.1892,ON
2026-03-21T05:05:21Z,BATCAVE_ESR1,2.651,2.92352294921875,100.0,-100.0,37.767,0.0,102.1875,ON
2026-03-21T05:10:18Z,BATCAVE_ESR1,2.64,2.83747863769531,100.0,-100.0,37.389,0.0,102.19,ON
2026-03-21T05:15:18Z,BATCAVE_ESR1,2.554,0.0363323837518692,100.0,-100.0,37.013,0.0,102.183,ON
2026-03-21T05:20:16Z,BATCAVE_ESR1,-0.158,0.0365054607391357,100.0,-100.0,36.7606,0.0,102.1874,ON
2026-03-21T05:25:16Z,BATCAVE_ESR1,-0.18,0.0361835658550262,100.0,-100.0,36.6813,0.0,102.1884,ON
2026-03-21T05:30:17Z,BATCAVE_ESR1,-0.133,0.0257896035909653,100.0,-100.0,36.588,0.0,102.1874,ON
2026-03-21T05:35:17Z,BATCAVE_ESR1,-0.049,0.025634765625,100.0,-100.0,36.4794,0.0,102.1911,ON
2026-03-21T05:40:17Z,BATCAVE_ESR1,-0.077,0.0249786376953125,100.0,-100.0,36.3766,0.0,102.1892,ON
2026-03-21T05:45:18Z,BATCAVE_ESR1,-0.071,0.0251388549804688,100.0,-100.0,36.2684,0.0,102.1937,ON
2026-03-21T05:50:17Z,BATCAVE_ESR1,-0.07,0.0241241455078125,100.0,-100.0,36.1603,0.0,102.1946,ON
2026-03-21T05:55:18Z,BATCAVE_ESR1,-0.144,0.0248183757066727,100.0,-100.0,36.061,0.0,102.186,ON
2026-03-21T06:00:20Z,BATCAVE_ESR1,-0.095,0.0246510058641434,100.0,-100.0,35.961,0.0,102.188,ON
2026-03-21T06:05:18Z,BATCAVE_ESR1,-0.052,0.0240249633789063,100.0,-100.0,35.8615,0.0,102.1864,ON
2026-03-21T06:10:19Z,BATCAVE_ESR1,-0.05,0.0242462158203125,100.0,-100.0,35.7489,0.0,102.1866,ON
2026-03-21T06:15:18Z,BATCAVE_ESR1,-0.057,0.0247650146484375,100.0,-100.0,35.6336,0.0,102.1857,ON
2026-03-21T06:20:17Z,BATCAVE_ESR1,0.012,0.0243606567382813,100.0,-100.0,35.5245,0.0,102.1883,ON
2026-03-21T06:25:18Z,BATCAVE_ESR1,0.008,0.0241165161132813,100.0,-100.0,35.4091,0.0,102.1892,ON
