sced_timestamp_utc,resource_name,telemetered_net_output,base_point,hsl,lsl,soc,min_soc,max_soc,telemetered_resource_status
2026-05-13T05:00:31Z,BATCAVE_ESR1,1.975,2.20562195777893,100.0,-92.9,11.5067,0.0,102.1911,ON
2026-05-13T05:05:18Z,BATCAVE_ESR1,1.75,1.90734863281e-06,100.0,-92.9,11.178,0.0,102.189,ON
2026-05-13T05:10:21Z,BATCAVE_ESR1,1.477,-1.4305114746e-06,100.0,-92.9,10.8571,0.0,102.1893,ON
2026-05-13T05:15:18Z,BATCAVE_ESR1,4.366,-3.81469726562e-06,100.0,-92.9,10.3419,0.0,102.1866,ON
2026-05-13T05:20:17Z,BATCAVE_ESR1,0.954,1.90734863281e-06,100.0,-93.7,9.9885,0.0,102.1902,ON
2026-05-13T05:25:16Z,BATCAVE_ESR1,6.397,0.0,100.0,-94.4,9.556,0.0,102.189,ON
2026-05-13T05:28:01Z,BATCAVE_ESR1,3.214,0.0,100.0,-95.2,9.237,0.0,102.188,ON
2026-05-13T05:30:17Z,BATCAVE_ESR1,2.289,-3.81469726562e-06,100.0,-95.5,9.0831,0.0,102.1865,ON
2026-05-13T05:35:18Z,BATCAVE_ESR1,2.205,0.0,100.0,-96.1,8.7349,0.0,102.1838,ON
2026-05-13T05:40:18Z,BATCAVE_ESR1,-0.38,0.0,100.0,-96.7,8.5544,0.0,102.1936,ON
2026-05-13T05:45:17Z,BATCAVE_ESR1,-0.364,1.90734863281e-06,100.0,-96.8,8.4864,0.0,102.1928,ON
2026-05-13T05:50:18Z,BATCAVE_ESR1,0.655,-1.90734863281e-06,100.0,-97.9,8.4134,0.0,102.1857,ON
2026-05-13T05:55:16Z,BATCAVE_ESR1,-0.341,0.0,100.0,-98.1,8.2912,0.0,102.1875,ON
2026-05-13T06:00:21Z,BATCAVE_ESR1,0.855,0.0,100.0,-98.6,8.183,0.0,102.1919,ON
2026-05-13T06:05:17Z,BATCAVE_ESR1,0.369,3.81469726562e-06,100.0,-99.7,7.9694,0.0,102.1883,ON
2026-05-13T06:10:21Z,BATCAVE_ESR1,-0.395,-2.86102294921e-06,100.0,-100.0,7.904,0.0,102.1902,ON
2026-05-13T06:15:16Z,BATCAVE_ESR1,-0.393,-1.4305114746e-06,100.0,-100.0,7.8282,0.0,102.1874,ON
2026-05-13T06:20:15Z,BATCAVE_ESR1,-0.418,1.90734863281e-06,100.0,-99.7,7.7682,0.0,102.1873,ON
2026-05-13T06:25:16Z,BATCAVE_ESR1,-0.389,3.81469726562e-06,100.0,-99.7,7.7024,0.0,102.1892,ON
2026-05-13T06:30:17Z,BATCAVE_ESR1,-0.389,-3.81469726562e-06,100.0,-100.0,7.6416,0.0,102.1911,ON
2026-05-13T06:35:15Z,BATCAVE_ESR1,-0.448,0.0,100.0,-99.7,7.5878,0.0,102.1929,ON
2026-05-13T06:40:16Z,BATCAVE_ESR1,-0.456,0.0,100.0,-99.7,7.5292,0.0,102.1911,ON
2026-05-13T06:45:17Z,BATCAVE_ESR1,-0.382,-3.81469726562e-06,100.0,-99.7,7.4638,0.0,102.1847,ON
2026-05-13T06:50:17Z,BATCAVE_ESR1,-0.456,0.0,100.0,-99.7,7.419,0.0,102.1874,ON
2026-05-13T06:55:16Z,BATCAVE_ESR1,0.479,0.0,100.0,-99.7,7.3249,0.0,102.1875,ON
2026-05-13T07:00:20Z,BATCAVE_ESR1,-0.331,-1.90734863281e-06,100.0,-99.7,7.2123,0.0,102.1929,ON
2026-05-13T07:05:18Z,BATCAVE_ESR1,0.168,0.0,100.0,-100.0,7.1269,0.0,102.1918,ON
2026-05-13T07:10:17Z,BATCAVE_ESR1,-0.42,-1.4305114746e-06,100.0,-100.0,7.0486,0.0,102.1873,ON
2026-05-13T07:15:17Z,BATCAVE_ESR1,-0.204,3.81469726562e-06,100.0,-100.0,6.9472,0.0,102.1857,ON
2026-05-13T07:20:15Z,BATCAVE_ESR1,-0.406,-3.81469726562e-06,100.0,-100.0,6.8583,0.0,102.192,ON
2026-05-13T07:25:16Z,BATCAVE_ESR1,-0.313,0.0,100.0,-100.0,6.8025,0.0,102.1947,ON
2026-05-13T07:30:17Z,BATCAVE_ESR1,-0.385,-1.90734863281e-06,100.0,-100.0,6.738,0.0,102.1893,ON
2026-05-13T07:35:16Z,BATCAVE_ESR1,-0.398,3.81469726562e-06,100.0,-100.0,6.6712,0.0,102.1875,ON
2026-05-13T07:40:15Z,BATCAVE_ESR1,-0.11,1.90734863281e-06,100.0,-100.0,6.6058,0.0,102.1847,ON
2026-05-13T07:45:16Z,BATCAVE_ESR1,0.422,-34.309886932373,100.0,-100.0,6.496,0.0,102.187,ON
2026-05-13T07:50:14Z,BATCAVE_ESR1,-34.138,-34.3097114562988,100.0,-100.0,8.011,0.0,102.193,ON
2026-05-13T07:55:16Z,BATCAVE_ESR1,-34.179,-31.5093669891357,100.0,-100.0,11.28,0.0,102.192,ON
2026-05-13T08:00:18Z,BATCAVE_ESR1,-31.405,-28.1086254119873,100.0,-100.0,14.436,0.0,102.189,ON
2026-05-13T08:05:16Z,BATCAVE_ESR1,-27.896,-25.3088550567627,100.0,-100.0,17.1585,0.0,102.1893,ON
2026-05-13T08:10:16Z,BATCAVE_ESR1,-25.106,-22.6085796356201,100.0,-100.0,19.6,0.0,102.188,ON
2026-05-13T08:15:17Z,BATCAVE_ESR1,-22.427,0.0,100.0,-100.0,21.754,0.0,102.186,ON
2026-05-13T08:20:16Z,BATCAVE_ESR1,0.364,0.0,100.0,-100.0,22.7185,0.0,102.1929,ON
2026-05-13T08:25:15Z,BATCAVE_ESR1,3.175,0.0,100.0,-100.0,22.485,0.0,102.19,ON
2026-05-13T08:30:15Z,BATCAVE_ESR1,-0.301,-9.536743164e-07,100.0,-100.0,22.2859,0.0,102.1902,ON
2026-05-13T08:35:15Z,BATCAVE_ESR1,6.845,0.0,100.0,-100.0,21.7827,0.0,102.1901,ON
2026-05-13T08:40:16Z,BATCAVE_ESR1,-0.311,0.0,100.0,-100.0,21.3388,0.0,102.1911,ON
2026-05-13T08:45:15Z,BATCAVE_ESR1,-0.346,0.0,100.0,-100.0,21.2604,0.0,102.1875,ON
2026-05-13T08:50:16Z,BATCAVE_ESR1,-0.101,0.0,100.0,-100.0,21.0656,0.0,102.1874,ON
2026-05-13T08:55:16Z,BATCAVE_ESR1,-0.106,0.0,100.0,-100.0,20.9282,0.0,102.1902,ON
2026-05-13T09:00:20Z,BATCAVE_ESR1,-0.116,-59.0933685302734,100.0,-100.0,20.8448,0.0,102.1883,ON
2026-05-13T09:05:16Z,BATCAVE_ESR1,-57.157,-46.0940628051758,100.0,-100.0,23.201,0.0,102.187,ON
2026-05-13T09:10:16Z,BATCAVE_ESR1,-43.671,-31.5951557159424,100.0,-100.0,27.801,0.0,102.191,ON
2026-05-13T09:15:16Z,BATCAVE_ESR1,-26.608,0.0,100.0,-100.0,30.946,0.0,102.189,ON
2026-05-13T09:20:15Z,BATCAVE_ESR1,0.039,0.0,100.0,-100.0,32.1357,0.0,102.1902,ON
2026-05-13T09:25:16Z,BATCAVE_ESR1,0.085,0.0,100.0,-100.0,32.0312,0.0,102.1884,ON
2026-05-13T09:30:16Z,BATCAVE_ESR1,0.131,0.0,100.0,-100.0,31.9154,0.0,102.1901,ON
